"","U_ID","CODEBASE","CODE1","CODE2","VILLCODE","VILLAGE_ID","VILLAGE","TOWN_ID","TOWN","COUNTY_ID","COUNTY","USE_CODE","LINE","SPECODE","X","Y","AREA","M","USECODE"
"6052",11117,"A6308-0684-00","A6308-60-006","A6308-60","A6308-024-00","024","華興里","63000080","文山區","63000","臺北市","03","05",NA,305836.93318,2764742.20395,17723.94354,NA,NA
"6053",11118,"A6308-0681-00","A6308-62-002","A6308-62","A6308-027-00","027","木柵里","63000080","文山區","63000","臺北市","02","05",NA,307450.38427,2764747.57467,10130.09802,NA,NA
"6054",11119,"A6308-0668-00","A6308-57-005","A6308-57","A6308-027-00","027","木柵里","63000080","文山區","63000","臺北市","03","05",NA,307335.80931,2764777.68056,4060.00622,NA,NA
"6055",11120,"A6308-0713-00","A6308-56-006","A6308-56","A6308-003-00","003","景美里","63000080","文山區","63000","臺北市","12","01","行水區",304329.99712,2764636.71745,29083.46877,NA,NA
"6056",11121,"A6308-0675-00","A6308-53-009","A6308-53","A6308-003-00","003","景美里","63000080","文山區","63000","臺北市","03","12",NA,304346.53517,2764760.99441,5284.28994,NA,NA
"6057",11122,"A6308-0685-00","A6308-61-005","A6308-61","A6308-027-00","027","木柵里","63000080","文山區","63000","臺北市","03","05",NA,307064.89196,2764739.16852,7513.70312,NA,NA
"6058",11311,"A6308-0997-00","A6308-84-005","A6308-84","A6308-036-00","036","指南里","63000080","文山區","63000","臺北市","05","07",NA,308267.62626,2763826.33361,421096.69306,NA,NA
"6059",11312,"A6308-0862-00","A6308-76-005","A6308-76","A6308-038-00","038","忠順里","63000080","文山區","63000","臺北市","03","05",NA,306934.84071,2764247.77239,3542.08835,NA,NA
"6060",11313,"A6308-0861-00","A6308-72-007","A6308-72","A6308-030-00","030","樟林里","63000080","文山區","63000","臺北市","03","01",NA,306554.61799,2764248.88873,2877.98181,NA,NA
"6061",11314,"A6308-0868-00","A6308-73-003","A6308-73","A6308-023-00","023","試院里","63000080","文山區","63000","臺北市","03","02",NA,305160.34405,2764225.1779,5479.13909,NA,NA
"6062",11315,"A6308-0863-00","A6308-78-002","A6308-78","A6308-030-00","030","樟林里","63000080","文山區","63000","臺北市","03","05",NA,306324.94729,2764235.1967,4372.49994,NA,NA
"6063",11316,"A6308-0864-00","A6308-76-006","A6308-76","A6308-038-00","038","忠順里","63000080","文山區","63000","臺北市","03","05",NA,306857.66105,2764233.7932,4490.2213,NA,NA
"6064",11317,"A6308-0866-00","A6308-77-004","A6308-77","A6308-028-00","028","木新里","63000080","文山區","63000","臺北市","03","05",NA,307514.27527,2764230.17499,3607.92494,NA,NA
"6065",11318,"A6308-0867-00","A6308-72-008","A6308-72","A6308-030-00","030","樟林里","63000080","文山區","63000","臺北市","03","01",NA,306642.63277,2764230.26954,3354.90659,NA,NA
"6066",11319,"A6308-0877-00","A6308-71-007","A6308-71","A6308-029-00","029","順興里","63000080","文山區","63000","臺北市","03","05",NA,307327.99284,2764205.13698,11015.22997,NA,NA
"6067",11320,"A6308-0884-00","A6308-77-005","A6308-77","A6308-028-00","028","木新里","63000080","文山區","63000","臺北市","03","05",NA,307582.98571,2764192.98388,6830.13505,NA,NA
"6068",11321,"A6308-0870-00","A6308-76-007","A6308-76","A6308-038-00","038","忠順里","63000080","文山區","63000","臺北市","03","01",NA,306754.86725,2764215.76699,6598.45215,NA,NA
"6069",11322,"A6308-0872-00","A6308-75-004","A6308-75","A6308-030-00","030","樟林里","63000080","文山區","63000","臺北市","03","05",NA,306241.57263,2764212.20575,4837.57389,NA,NA
"6070",11490,"A6308-1046-00","A6308-84-011","A6308-84","A6308-036-00","036","指南里","63000080","文山區","63000","臺北市","11","05",NA,308998.46014,2762184.96719,302750.39917,NA,NA
"6071",9006,"A6307-0468-00","A6307-37-009","A6307-37","A6307-020-00","020","日善里","63000070","萬華區","63000","臺北市","05","05",NA,300236.18934,2768969.88673,105655.43578,NA,NA
"6072",9007,"A6305-0457-00","A6305-32-007","A6305-32","A6305-019-00","019","南福里","63000050","中正區","63000","臺北市","03","01",NA,302110.05633,2769081.30807,8094.75746,NA,NA
"6073",9008,"A6303-0715-00","A6303-60-008","A6303-60","A6303-022-00","022","龍圖里","63000030","大安區","63000","臺北市","03","05",NA,304602.59903,2769088.58804,5970.96162,NA,NA
"6074",9009,"A6307-0442-00","A6307-36-004","A6307-36","A6307-016-00","016","和平里","63000070","萬華區","63000","臺北市","03","05",NA,299670.12435,2769074.1038,5081.91948,NA,NA
"6075",9010,"A6305-0468-00","A6305-35-001","A6305-35","A6305-013-00","013","龍興里","63000050","中正區","63000","臺北市","03","05",NA,301630.30811,2769053.14714,5145.63474,NA,NA
"6076",9011,"A6303-0725-00","A6303-53-008","A6303-53","A6303-027-00","027","龍雲里","63000030","大安區","63000","臺北市","03","01",NA,304984.87269,2769075.77783,4514.55193,NA,NA
"6077",9012,"A6303-0705-00","A6303-61-002","A6303-61","A6303-027-00","027","龍雲里","63000030","大安區","63000","臺北市","03","01",NA,305057.67584,2769100.42489,3984.03576,NA,NA
"6078",9013,"A6303-0723-00","A6303-68-001","A6303-68","A6303-021-00","021","錦華里","63000030","大安區","63000","臺北市","03","05",NA,302878.54692,2769078.96911,4043.88176,NA,NA
"6079",9014,"A6302-0648-00","A6302-58-001","A6302-58","A6302-030-00","030","三張里","63000020","信義區","63000","臺北市","15","05",NA,306995.50444,2769073.94551,4581.39826,NA,NA
"6080",9015,"A6303-0707-00","A6303-53-008","A6303-53","A6303-027-00","027","龍雲里","63000030","大安區","63000","臺北市","03","01",NA,304921.0876,2769098.37755,3052.77035,NA,NA
"6081",9016,"A6303-0720-00","A6303-62-004","A6303-62","A6303-032-00","032","通安里","63000030","大安區","63000","臺北市","03","05",NA,305836.14262,2769082.00135,5045.77516,NA,NA
"6082",9017,"A6305-0462-00","A6305-23-008","A6305-23","A6305-018-00","018","龍光里","63000050","中正區","63000","臺北市","03","05",NA,301759.01866,2769067.41091,6955.46555,NA,NA
"6083",9018,"A6303-0729-00","A6303-64-003","A6303-64","A6303-016-00","016","錦安里","63000030","大安區","63000","臺北市","03","02",NA,303424.99206,2769070.14293,4308.28025,NA,NA
"6084",9019,"A6307-0438-00","A6307-32-008","A6307-32","A6307-016-00","016","和平里","63000070","萬華區","63000","臺北市","02","01",NA,299991.88064,2769087.36684,4064.9697,NA,NA
"6085",9020,"A6303-0710-00","A6303-60-005","A6303-60","A6303-023-00","023","新龍里","63000030","大安區","63000","臺北市","03","05",NA,304470.14498,2769092.9147,2840.71927,NA,NA
"6086",9257,"A6307-0481-00","A6307-38-008","A6307-38","A6307-021-00","021","新安里","63000070","萬華區","63000","臺北市","03","02",NA,300605.93568,2768910.77683,4796.25219,NA,NA
"6087",9258,"A6303-0819-00","A6303-74-002","A6303-74","A6303-037-00","037","群英里","63000030","大安區","63000","臺北市","03","02",NA,305077.04992,2768912.06592,6561.80451,NA,NA
"6088",9259,"A6303-0823-00","A6303-77-005","A6303-77","A6303-034-00","034","法治里","63000030","大安區","63000","臺北市","02","05",NA,306068.75437,2768910.8722,3261.97641,NA,NA
"6089",9260,"A6305-0516-00","A6305-35-008","A6305-35","A6305-011-00","011","永功里","63000050","中正區","63000","臺北市","03","05",NA,301599.4038,2768890.51644,2825.32792,NA,NA
"6090",9261,"A6303-0828-00","A6303-69-005","A6303-69","A6303-021-00","021","錦華里","63000030","大安區","63000","臺北市","02","05",NA,302914.31121,2768905.70831,4271.98834,NA,NA
"6091",9262,"A6307-0484-00","A6307-39-005","A6307-39","A6307-024-00","024","和德里","63000070","萬華區","63000","臺北市","03","05",NA,299473.60373,2768889.99902,4032.67387,NA,NA
"6092",9263,"A6303-0831-00","A6303-65-009","A6303-65","A6303-034-00","034","法治里","63000030","大安區","63000","臺北市","03","05",NA,305684.31178,2768892.88579,4572.31972,NA,NA
"6093",9264,"A6303-0812-00","A6303-65-007","A6303-65","A6303-035-00","035","全安里","63000030","大安區","63000","臺北市","03","05",NA,305535.50384,2768926.86554,2523.29925,NA,NA
"6094",9265,"A6305-0508-00","A6305-39-001","A6305-39","A6305-012-00","012","永昌里","63000050","中正區","63000","臺北市","03","01",NA,301417.7891,2768919.89005,2241.79333,NA,NA
"6095",9266,"A6303-0825-00","A6303-71-003","A6303-71","A6303-015-00","015","龍安里","63000030","大安區","63000","臺北市","03","05",NA,303616.31989,2768909.05242,6491.63754,NA,NA
"6096",9267,"A6305-0512-00","A6305-38-002","A6305-38","A6305-011-00","011","永功里","63000050","中正區","63000","臺北市","03","05",NA,301869.91465,2768898.06749,6361.912,NA,NA
"6097",9268,"A6305-0514-00","A6305-38-003","A6305-38","A6305-010-00","010","螢雪里","63000050","中正區","63000","臺北市","03","01",NA,301993.13398,2768898.41629,6191.24403,NA,NA
"6098",9269,"A6303-0826-00","A6303-72-004","A6303-72","A6303-037-00","037","群英里","63000030","大安區","63000","臺北市","03","05",NA,305156.60315,2768905.78941,4472.0155,NA,NA
"6099",9270,"A6303-0817-00","A6303-59-005","A6303-59","A6303-015-00","015","龍安里","63000030","大安區","63000","臺北市","03","02",NA,303846.93524,2768917.40933,5290.2279,NA,NA
"6100",9271,"A6305-0520-00","A6305-36-005","A6305-36","A6305-012-00","012","永昌里","63000050","中正區","63000","臺北市","03","05",NA,301326.85405,2768887.27099,8137.42731,NA,NA
"6101",9272,"A6307-0483-00","A6307-43-001","A6307-43","A6307-014-00","014","新和里","63000070","萬華區","63000","臺北市","03","05",NA,301034.05541,2768894.15785,3394.80419,NA,NA
"6102",9498,"A6302-0737-00","A6302-65-001","A6302-65","A6302-036-00","036","雙和里","63000020","信義區","63000","臺北市","03","02",NA,306837.25503,2768690.44021,10329.6537,NA,NA
"6103",9499,"A6307-0529-00","A6307-45-005","A6307-45","A6307-020-00","020","日善里","63000070","萬華區","63000","臺北市","03","05",NA,300280.46124,2768739.95053,3848.30578,NA,NA
"6104",9500,"A6305-0576-00","A6305-41-006","A6305-41","A6305-008-00","008","板溪里","63000050","中正區","63000","臺北市","05","05",NA,302501.59281,2768687.3406,15391.90676,NA,NA
"6105",9501,"A6303-0915-00","A6303-76-008","A6303-76","A6303-028-00","028","龍生里","63000030","大安區","63000","臺北市","02","05",NA,304438.45568,2768730.29358,5862.33755,NA,NA
"6106",9502,"A6303-0916-00","A6303-84-001","A6303-84","A6303-041-00","041","龍門里","63000030","大安區","63000","臺北市","15","05",NA,304053.7226,2768728.59067,7736.91863,NA,NA
"6107",9503,"A6305-0567-00","A6305-40-005","A6305-40","A6305-009-00","009","螢圃里","63000050","中正區","63000","臺北市","03","05",NA,302362.29498,2768726.4242,2343.31854,NA,NA
"6108",9504,"A6302-0725-00","A6302-64-004","A6302-64","A6302-029-00","029","惠安里","63000020","信義區","63000","臺北市","03","05",NA,307195.05721,2768741.45996,1511.54014,NA,NA
"6109",9505,"A6303-0905-00","A6303-74-006","A6303-74","A6303-037-00","037","群英里","63000030","大安區","63000","臺北市","03","05",NA,305045.14144,2768747.37416,1819.72761,NA,NA
"6110",9506,"A6302-0733-00","A6302-68-001","A6302-68","A6302-038-00","038","黎順里","63000020","信義區","63000","臺北市","03","05",NA,305930.79603,2768702.39162,9658.66112,NA,NA
"6111",9507,"A6302-0741-00","A6302-60-009","A6302-60","A6302-038-00","038","黎順里","63000020","信義區","63000","臺北市","03","05",NA,306043.32413,2768670.25966,15938.37712,NA,NA
"6112",9508,"A6307-0546-00","A6307-42-007","A6307-42","A6307-024-00","024","和德里","63000070","萬華區","63000","臺北市","03","05",NA,299643.46957,2768700.64213,5334.13112,NA,NA
"6113",9509,"A6307-0583-00","A6307-57-001","A6307-57","A6307-036-00","036","騰雲里","63000070","萬華區","63000","臺北市","15","01",NA,301006.23535,2768579.16116,84529.75444,NA,NA
"6114",9746,"A6302-0770-00","A6302-68-005","A6302-68","A6302-039-00","039","黎平里","63000020","信義區","63000","臺北市","03","05",NA,305981.52127,2768551.30854,6825.08066,NA,NA
"6115",9747,"A6303-0997-00","A6303-82-006","A6303-82","A6303-014-00","014","古莊里","63000030","大安區","63000","臺北市","03","02",NA,303106.42556,2768561.28496,4493.30988,NA,NA
"6116",9748,"A6302-0774-00","A6302-67-006","A6302-67","A6302-029-00","029","惠安里","63000020","信義區","63000","臺北市","03","05",NA,307409.00504,2768539.93053,3983.80698,NA,NA
"6117",9749,"A6307-0607-00","A6307-57-001","A6307-57","A6307-036-00","036","騰雲里","63000070","萬華區","63000","臺北市","15","01",NA,300849.51569,2768497.04238,19600.42485,NA,NA
"6118",9750,"A6305-0620-00","A6305-44-008","A6305-44","A6305-010-00","010","螢雪里","63000050","中正區","63000","臺北市","03","01",NA,302087.93539,2768537.1135,6064.05652,NA,NA
"6119",9751,"A6303-1006-00","A6303-90-002","A6303-90","A6303-014-00","014","古莊里","63000030","大安區","63000","臺北市","03","02",NA,303032.21744,2768529.78223,2741.45139,NA,NA
"6120",9752,"A6305-0616-00","A6305-43-006","A6305-43","A6305-009-00","009","螢圃里","63000050","中正區","63000","臺北市","03","05",NA,302440.10351,2768545.5602,6664.59076,NA,NA
"6121",9753,"A6305-0621-00","A6305-48-002","A6305-48","A6305-006-00","006","頂東里","63000050","中正區","63000","臺北市","02","05",NA,302925.76544,2768531.03758,3593.5807,NA,NA
"6122",9754,"A6303-1003-00","A6303-94-003","A6303-94","A6303-038-00","038","虎嘯里","63000030","大安區","63000","臺北市","03","05",NA,305228.59136,2768542.44355,7561.37954,NA,NA
"6123",9755,"A6303-1002-00","A6303-83-006","A6303-83","A6303-012-00","012","龍泉里","63000030","大安區","63000","臺北市","03","02",NA,303541.66232,2768545.59168,4113.30237,NA,NA
"6124",9756,"A6305-0622-00","A6305-45-005","A6305-45","A6305-006-00","006","頂東里","63000050","中正區","63000","臺北市","03","05",NA,302777.90445,2768525.20143,6571.14074,NA,NA
"6125",9757,"A6303-1005-00","A6303-83-006","A6303-83","A6303-012-00","012","龍泉里","63000030","大安區","63000","臺北市","03","05",NA,303600.51218,2768537.06748,3472.67201,NA,NA
"6126",9758,"A6307-0624-00","A6307-33-008","A6307-33","A6307-025-00","025","錦德里","63000070","萬華區","63000","臺北市","12","05","行水區",299465.4333,2768437.19429,48332.38344,NA,NA
"6127",9759,"A6307-0605-00","A6307-54-005","A6307-54","A6307-027-00","027","保德里","63000070","萬華區","63000","臺北市","02","05",NA,300166.81625,2768514.16803,6652.45244,NA,NA
"6128",9760,"A6302-0777-00","A6302-65-008","A6302-65","A6302-036-00","036","雙和里","63000020","信義區","63000","臺北市","03","05",NA,306750.90209,2768537.66364,2738.98509,NA,NA
"6129",9974,"A6305-0648-00","A6305-49-005","A6305-49","A6305-007-00","007","網溪里","63000050","中正區","63000","臺北市","03","05",NA,302459.99013,2768360.72412,5683.71127,NA,NA
"6130",9975,"A6302-0835-00","A6302-74-001","A6302-74","A6302-039-00","039","黎平里","63000020","信義區","63000","臺北市","03","05",NA,306371.32591,2768328.67674,6318.11075,NA,NA
"6131",9976,"A6302-0830-00","A6302-71-007","A6302-71","A6302-029-00","029","惠安里","63000020","信義區","63000","臺北市","03","12",NA,307385.96335,2768341.95707,3961.31843,NA,NA
"6132",9977,"A6303-1087-00","A6303-93-006","A6303-93","A6303-044-00","044","芳和里","63000030","大安區","63000","臺北市","03","05",NA,305832.62589,2768331.99928,4228.43168,NA,NA
"6133",9978,"A6303-1086-00","A6303-95-003","A6303-95","A6303-013-00","013","古風里","63000030","大安區","63000","臺北市","03","05",NA,303367.88498,2768342.88021,4914.34851,NA,NA
"6134",9979,"A6303-1089-00","A6303-94-005","A6303-94","A6303-038-00","038","虎嘯里","63000030","大安區","63000","臺北市","03","05",NA,305247.08068,2768337.58764,3080.59524,NA,NA
"6135",9980,"A6307-0651-00","A6307-54-006","A6307-54","A6307-026-00","026","全德里","63000070","萬華區","63000","臺北市","03","05",NA,300334.17974,2768319.79615,5956.9309,NA,NA
"6136",9981,"A6302-0837-00","A6302-72-009","A6302-72","A6302-036-00","036","雙和里","63000020","信義區","63000","臺北市","03","05",NA,306868.47898,2768312.67663,5339.13508,NA,NA
"6137",9982,"A6302-0836-00","A6302-71-008","A6302-71","A6302-033-00","033","泰和里","63000020","信義區","63000","臺北市","03","12",NA,307443.81111,2768326.66034,3812.37468,NA,NA
"6138",9983,"A6303-1097-00","A6303-96-001","A6303-96","A6303-047-00","047","黎孝里","63000030","大安區","63000","臺北市","03","05",NA,305981.75647,2768319.86621,4476.61816,NA,NA
"6139",9984,"A6303-1099-00","A6303-95-005","A6303-95","A6303-013-00","013","古風里","63000030","大安區","63000","臺北市","03","02",NA,303467.83816,2768317.73115,8099.34311,NA,NA
"6140",9985,"A6307-0647-00","A6307-59-002","A6307-59","A6307-028-00","028","銘德里","63000070","萬華區","63000","臺北市","03","05",NA,299857.92506,2768332.89972,6180.26906,NA,NA
"6141",9986,"A6303-1094-00","A6303-93-008","A6303-93","A6303-044-00","044","芳和里","63000030","大安區","63000","臺北市","03","05",NA,305534.55504,2768322.1087,3935.57758,NA,NA
"6142",9987,"A6305-0657-00","A6305-47-006","A6305-47","A6305-005-00","005","河堤里","63000050","中正區","63000","臺北市","03","05",NA,302613.74121,2768316.25434,4865.29266,NA,NA
"6143",9988,"A6303-1098-00","A6303-87-008","A6303-87","A6303-040-00","040","龍淵里","63000030","大安區","63000","臺北市","03","05",NA,304378.58428,2768317.2154,4649.92732,NA,NA
"6144",10216,"A6303-1180-00","A6303-A2-001","A6303-A2","A6303-046-00","046","黎元里","63000030","大安區","63000","臺北市","03","05",NA,305730.20652,2768026.62979,5459.67307,NA,NA
"6145",10217,"A6307-0731-00","A6307-62-008","A6307-62","A6307-031-00","031","興德里","63000070","萬華區","63000","臺北市","03","05",NA,300461.29093,2768020.52522,6867.02656,NA,NA
"6146",10218,"A6307-0723-00","A6307-64-004","A6307-64","A6307-033-00","033","日祥里","63000070","萬華區","63000","臺北市","03","05",NA,300778.21318,2768049.33685,2331.88714,NA,NA
"6147",10219,"A6303-1178-00","A6303-A3-002","A6303-A3","A6303-043-00","043","大學里","63000030","大安區","63000","臺北市","03","02",NA,303589.61362,2768024.81043,6949.66311,NA,NA
"6148",10220,"A6305-0693-00","A6305-51-006","A6305-51","A6305-004-00","004","林興里","63000050","中正區","63000","臺北市","03","05",NA,303307.53531,2768017.17231,8286.69326,NA,NA
"6149",10221,"A6307-0727-00","A6307-64-005","A6307-64","A6307-033-00","033","日祥里","63000070","萬華區","63000","臺北市","03","01",NA,300575.63603,2768031.64664,2855.976,NA,NA
"6150",10222,"A6305-0691-00","A6305-51-005","A6305-51","A6305-004-00","004","林興里","63000050","中正區","63000","臺北市","03","05",NA,303194.27458,2768043.55718,7751.69527,NA,NA
"6151",10223,"A6303-1177-00","A6303-98-008","A6303-98","A6303-047-00","047","黎孝里","63000030","大安區","63000","臺北市","03","05",NA,305978.65055,2768032.00498,2575.09035,NA,NA
"6152",10224,"A6307-0728-00","A6307-67-001","A6307-67","A6307-032-00","032","華中里","63000070","萬華區","63000","臺北市","03","05",NA,300156.85817,2768028.9836,4725.97681,NA,NA
"6153",10225,"A6307-0735-00","A6307-66-002","A6307-66","A6307-031-00","031","興德里","63000070","萬華區","63000","臺北市","03","05",NA,300297.13819,2768012.29943,7711.8338,NA,NA
"6154",10226,"A6303-1182-00","A6303-A1-003","A6303-A1","A6303-048-00","048","黎和里","63000030","大安區","63000","臺北市","03","05",NA,306300.56636,2768013.07716,6163.91264,NA,NA
"6155",10227,"A6307-0736-00","A6307-66-003","A6307-66","A6307-031-00","031","興德里","63000070","萬華區","63000","臺北市","03","05",NA,300353.36726,2768005.61024,6068.1805,NA,NA
"6156",10228,"A6303-1181-00","A6303-A0-007","A6303-A0","A6303-046-00","046","黎元里","63000030","大安區","63000","臺北市","03","05",NA,305841.98782,2768021.38693,4991.01483,NA,NA
"6157",10408,"A6303-1257-00","A6303-A7-006","A6303-A7","A6303-057-00","057","學府里","63000030","大安區","63000","臺北市","15","12",NA,305623.66658,2767221.22586,169204.4171,NA,NA
"6158",10409,"A6305-0738-00","A6305-56-004","A6305-56","A6305-001-00","001","水源里","63000050","中正區","63000","臺北市","15","05",NA,303935.06019,2767478.12839,3098.36598,NA,NA
"6159",10410,"A6305-0740-00","A6305-56-001","A6305-56","A6305-001-00","001","水源里","63000050","中正區","63000","臺北市","02","01",NA,303891.65054,2767445.01153,4568.6124,NA,NA
"6160",10411,"A6305-0739-00","A6305-56-003","A6305-56","A6305-001-00","001","水源里","63000050","中正區","63000","臺北市","03","05",NA,303831.08572,2767449.93204,3228.43256,NA,NA
"6161",10412,"A6308-0003-00","A6308-04-003","A6308-04","A6308-034-00","034","博嘉里","63000080","文山區","63000","臺北市","11","07",NA,307991.60367,2767041.40718,670841.51908,NA,NA
"6162",10413,"A6303-1258-00","A6303-A7-006","A6303-A7","A6303-057-00","057","學府里","63000030","大安區","63000","臺北市","15","12",NA,305832.45238,2767193.39472,62134.70059,NA,NA
"6163",10414,"A6305-0741-00","A6305-56-004","A6305-56","A6305-001-00","001","水源里","63000050","中正區","63000","臺北市","15","05",NA,303947.56268,2767439.98169,3384.44423,NA,NA
"6164",10415,"A6303-1252-00","A6303-A7-004","A6303-A7","A6303-057-00","057","學府里","63000030","大安區","63000","臺北市","05","07",NA,305014.2171,2767284.22956,116533.51317,NA,NA
"6165",10546,"A6308-0088-00","A6308-07-006","A6308-07","A6308-010-00","010","萬年里","63000080","文山區","63000","臺北市","03","05",NA,304232.09179,2766379.10255,7929.61677,NA,NA
"6166",10547,"A6308-0094-00","A6308-09-002","A6308-09","A6308-039-00","039","萬美里","63000080","文山區","63000","臺北市","03","05",NA,307518.13034,2766357.03075,6551.71664,NA,NA
"6167",10548,"A6308-0538-00","A6308-84-003","A6308-84","A6308-035-00","035","萬興里","63000080","文山區","63000","臺北市","11","05",NA,310180.68126,2765053.25323,1479340.15184,NA,NA
"6168",10549,"A6308-0101-00","A6308-07-007","A6308-07","A6308-010-00","010","萬年里","63000080","文山區","63000","臺北市","03","05",NA,304341.15742,2766338.54827,8359.62954,NA,NA
"6169",10550,"A6308-0254-00","A6308-56-001","A6308-56","A6308-035-00","035","萬興里","63000080","文山區","63000","臺北市","15","05",NA,310105.49609,2765963.90396,104307.50786,NA,NA
"6170",10551,"A6308-0096-00","A6308-08-003","A6308-08","A6308-020-00","020","興旺里","63000080","文山區","63000","臺北市","03","05",NA,305595.60336,2766355.94108,2710.83791,NA,NA
"6171",10735,"A6308-0280-00","A6308-27-003","A6308-27","A6308-016-00","016","興得里","63000080","文山區","63000","臺北市","02","01",NA,306011.39317,2765885.33153,3724.32957,NA,NA
"6172",10736,"A6308-0298-00","A6308-23-009","A6308-23","A6308-013-00","013","興豐里","63000080","文山區","63000","臺北市","02","05",NA,305168.2733,2765844.73942,11118.68166,NA,NA
"6173",10737,"A6308-0282-00","A6308-20-007","A6308-20","A6308-013-00","013","興豐里","63000080","文山區","63000","臺北市","03","05",NA,304942.06377,2765874.44858,6088.51379,NA,NA
"6174",10738,"A6308-0285-00","A6308-26-003","A6308-26","A6308-009-00","009","萬隆里","63000080","文山區","63000","臺北市","03","05",NA,304352.33983,2765869.97965,4186.4657,NA,NA
"6175",10739,"A6308-0289-00","A6308-26-004","A6308-26","A6308-009-00","009","萬隆里","63000080","文山區","63000","臺北市","03","05",NA,304402.8776,2765859.34409,3670.70286,NA,NA
"6176",10740,"A6308-0284-00","A6308-24-006","A6308-24","A6308-017-00","017","興業里","63000080","文山區","63000","臺北市","03","01",NA,305873.88563,2765870.29405,6060.6867,NA,NA
"6177",10741,"A6308-0307-00","A6308-20-009","A6308-20","A6308-007-00","007","萬有里","63000080","文山區","63000","臺北市","03","05",NA,304897.61171,2765818.93139,7485.68571,NA,NA
"6178",10742,"A6308-0290-00","A6308-22-006","A6308-22","A6308-033-00","033","萬芳里","63000080","文山區","63000","臺北市","03","01",NA,307493.10694,2765862.99363,8263.1573,NA,NA
"6179",10743,"A6308-0295-00","A6308-30-001","A6308-30","A6308-016-00","016","興得里","63000080","文山區","63000","臺北市","02","05",NA,306184.78893,2765854.18368,6193.48462,NA,NA
"6180",10744,"A6308-0286-00","A6308-25-004","A6308-25","A6308-034-00","034","博嘉里","63000080","文山區","63000","臺北市","03","02",NA,307951.61598,2765870.21292,4882.76616,NA,NA
"6181",10745,"A6308-0301-00","A6308-12-009","A6308-12","A6308-039-00","039","萬美里","63000080","文山區","63000","臺北市","03","05",NA,307289.30386,2765835.11843,23038.81191,NA,NA
"6182",10746,"A6308-0306-00","A6308-04-011","A6308-04","A6308-034-00","034","博嘉里","63000080","文山區","63000","臺北市","03","05",NA,308052.87132,2765831.33909,9794.75026,NA,NA
"6183",10747,"A6308-0302-00","A6308-29-002","A6308-29","A6308-018-00","018","興安里","63000080","文山區","63000","臺北市","03","05",NA,305543.60207,2765834.38531,12587.59899,NA,NA
"6184",10748,"A6308-0291-00","A6308-31-001","A6308-31","A6308-013-00","013","興豐里","63000080","文山區","63000","臺北市","03","05",NA,305100.08461,2765861.40182,4304.39761,NA,NA
"6185",10936,"A6308-0488-00","A6308-40-005","A6308-40","A6308-033-00","033","萬芳里","63000080","文山區","63000","臺北市","03","01",NA,307677.15977,2765325.67493,3919.9992,NA,NA
"6186",10937,"A6308-0480-00","A6308-39-009","A6308-39","A6308-002-00","002","景東里","63000080","文山區","63000","臺北市","03","02",NA,305319.50122,2765343.29945,1990.99191,NA,NA
"6187",10938,"A6308-0478-00","A6308-43-001","A6308-43","A6308-002-00","002","景東里","63000080","文山區","63000","臺北市","03","05",NA,305096.16196,2765345.08283,3919.41764,NA,NA
"6188",10939,"A6308-0546-00","A6308-47-003","A6308-47","A6308-016-00","016","興得里","63000080","文山區","63000","臺北市","11","07",NA,306032.27528,2765126.67104,161675.36414,NA,NA
"6189",10940,"A6308-0503-00","A6308-47-005","A6308-47","A6308-018-00","018","興安里","63000080","文山區","63000","臺北市","11","07",NA,305615.61089,2765280.81789,20632.827,NA,NA
"6190",10941,"A6308-0477-00","A6308-35-009","A6308-35","A6308-006-00","006","景華里","63000080","文山區","63000","臺北市","03","05",NA,304755.03085,2765347.57696,2251.3857,NA,NA
"6191",10942,"A6308-0487-00","A6308-28-008","A6308-28","A6308-004-00","004","景慶里","63000080","文山區","63000","臺北市","03","05",NA,304436.23772,2765326.2128,4184.3263,NA,NA
"6192",10943,"A6308-0496-00","A6308-40-005","A6308-40","A6308-033-00","033","萬芳里","63000080","文山區","63000","臺北市","03","01",NA,307661.26961,2765298.77404,3963.70335,NA,NA
"6193",10944,"A6308-0493-00","A6308-41-009","A6308-41","A6308-004-00","004","景慶里","63000080","文山區","63000","臺北市","03","05",NA,304286.08613,2765304.55243,4304.73953,NA,NA
"6194",10945,"A6308-0489-00","A6308-43-003","A6308-43","A6308-002-00","002","景東里","63000080","文山區","63000","臺北市","03","05",NA,305015.2855,2765324.47746,3371.06186,NA,NA
"6195",10946,"A6308-0497-00","A6308-45-001","A6308-45","A6308-015-00","015","興家里","63000080","文山區","63000","臺北市","03","05",NA,306556.70155,2765298.9327,11036.38334,NA,NA
"6196",10947,"A6308-0492-00","A6308-44-002","A6308-44","A6308-006-00","006","景華里","63000080","文山區","63000","臺北市","03","05",NA,304940.00221,2765305.04919,7130.50502,NA,NA
"6197",11123,"A6308-0674-00","A6308-61-004","A6308-61","A6308-026-00","026","明興里","63000080","文山區","63000","臺北市","03","05",NA,306910.00455,2764762.02447,6822.91022,NA,NA
"6198",11124,"A6308-0672-00","A6308-50-007","A6308-50","A6308-003-00","003","景美里","63000080","文山區","63000","臺北市","03","12",NA,304248.5905,2764767.10379,4612.81459,NA,NA
